dem_name,other_name,County,Republican,Democrat,Other,rgb_color,hex_color,Year,State,repub_name
Obama,Other,Logan,6002,2846,129,"(170.5, 3.7, 80.8)",#aa0350,2008,CO,McCain
Obama,Other,Mesa,44578,24008,1045,"(163.3, 3.8, 87.9)",#a30357,2008,CO,McCain
Obama,Other,Mineral,334,270,19,"(136.7, 7.8, 110.5)",#88076e,2008,CO,McCain
Obama,Other,Moffat,4135,1582,154,"(179.6, 6.7, 68.7)",#b30644,2008,CO,McCain
Obama,Other,Montezuma,6961,4661,203,"(150.1, 4.4, 100.5)",#960464,2008,CO,McCain
Obama,Other,Montrose,12199,6495,459,"(162.4, 6.1, 86.5)",#a20656,2008,CO,McCain
Obama,Other,Morgan,6272,3813,149,"(156.3, 3.7, 95.0)",#9c035f,2008,CO,McCain
Obama,Other,Otero,4393,3547,125,"(138.9, 4.0, 112.1)",#8a0470,2008,CO,McCain
Obama,Other,Ouray,1367,1636,57,"(113.9, 4.8, 136.3)",#710488,2008,CO,McCain
Obama,Other,Park,4896,4250,237,"(133.1, 6.4, 115.5)",#850673,2008,CO,McCain
Obama,Other,Phillips,1613,622,26,"(181.9, 2.9, 70.2)",#b50246,2008,CO,McCain
Obama,Other,Pitkin,2484,7349,133,"(63.6, 3.4, 188.0)",#3f03bc,2008,CO,McCain
Obama,Other,Prowers,3043,1487,85,"(168.1, 4.7, 82.2)",#a80452,2008,CO,McCain
Obama,Other,Pueblo,30257,41097,1073,"(106.5, 3.8, 144.7)",#6a0390,2008,CO,McCain
Obama,Other,Rio Blanco,2437,655,55,"(197.5, 4.5, 53.1)",#c50435,2008,CO,McCain
Obama,Other,Rio Grande,2930,2448,66,"(137.2, 3.1, 114.7)",#890372,2008,CO,McCain
Obama,Other,Routt,4725,8270,204,"(91.3, 3.9, 159.8)",#5b039f,2008,CO,McCain
Obama,Other,Saguache,956,1730,64,"(88.6, 5.9, 160.4)",#5805a0,2008,CO,McCain
Obama,Other,San Juan,218,264,14,"(112.1, 7.2, 135.7)",#700787,2008,CO,McCain
Obama,Other,San Miguel,933,3349,68,"(54.7, 4.0, 196.3)",#3604c4,2008,CO,McCain
Obama,Other,Sedgwick,857,468,26,"(161.8, 4.9, 88.3)",#a10458,2008,CO,McCain
Obama,Other,Summit,4883,9802,214,"(83.6, 3.7, 167.8)",#5303a7,2008,CO,McCain
Obama,Other,Teller,8146,4513,247,"(161.0, 4.9, 89.2)",#a10459,2008,CO,McCain
Obama,Other,Washington,1949,529,35,"(197.8, 3.6, 53.7)",#c50335,2008,CO,McCain
Obama,Other,Weld,56526,47292,2048,"(136.2, 4.9, 113.9)",#880471,2008,CO,McCain
Obama,Other,Yuma,3286,1117,80,"(186.9, 4.6, 63.5)",#ba043f,2008,CO,McCain
Obama,Other,Fairfield,167736,242936,3069,"(103.4, 1.9, 149.7)",#670195,2008,CT,McCain
Obama,Other,Hartford,138984,268721,5023,"(85.9, 3.1, 166.0)",#5503a6,2008,CT,McCain
Obama,Other,Litchfield,46173,51041,1752,"(119.0, 4.5, 131.5)",#770483,2008,CT,McCain
Obama,Other,Middlesex,32918,52984,1351,"(96.2, 3.9, 154.8)",#60039a,2008,CT,McCain
Obama,Other,New Haven,144650,233589,4647,"(96.3, 3.1, 155.6)",#60039b,2008,CT,McCain
Obama,Other,New London,48491,74776,1607,"(99.0, 3.3, 152.7)",#630398,2008,CT,McCain
Obama,Other,Tolland,29266,45053,1182,"(98.8, 4.0, 152.2)",#620498,2008,CT,McCain
Obama,Other,Windham,21210,28673,961,"(106.4, 4.8, 143.8)",#6a048f,2008,CT,McCain
Obama,Other,District of Columbia,17367,245800,2686,"(16.7, 2.6, 235.8)",#1002eb,2008,DC,McCain
Obama,Other,Kent,29827,36392,706,"(113.6, 2.7, 138.7)",#71028a,2008,DE,McCain
Obama,Other,New Castle,74608,178768,3245,"(74.1, 3.2, 177.6)",#4a03b1,2008,DE,McCain
Obama,Other,Sussex,47939,40299,832,"(137.2, 2.4, 115.4)",#890273,2008,DE,McCain
Obama,Other,Alachua,48513,75565,1889,"(98.2, 3.8, 153.0)",#620399,2008,FL,McCain
Obama,Other,Baker,8672,2327,88,"(199.5, 2.0, 53.5)",#c70235,2008,FL,McCain
Obama,Other,Bay,56683,23653,1030,"(177.6, 3.2, 74.1)",#b1034a,2008,FL,McCain
Obama,Other,Bradford,8136,3430,137,"(177.3, 3.0, 74.7)",#b1034a,2008,FL,McCain
Obama,Other,Brevard,157589,127620,3718,"(139.1, 3.3, 112.6)",#8b0370,2008,FL,McCain
Obama,Other,Broward,237729,492640,4722,"(82.5, 1.6, 170.9)",#5201aa,2008,FL,McCain
Obama,Other,Calhoun,4345,1821,98,"(176.9, 4.0, 74.1)",#b0044a,2008,FL,McCain
Obama,Other,Charlotte,45205,39031,1263,"(134.8, 3.8, 116.4)",#860374,2008,FL,McCain
Obama,Other,Citrus,43706,31460,1343,"(145.7, 4.5, 104.9)",#910468,2008,FL,McCain
Obama,Other,Clay,67203,26697,823,"(180.9, 2.2, 71.9)",#b40247,2008,FL,McCain
Obama,Other,Collier,86379,54450,1159,"(155.1, 2.1, 97.8)",#9b0261,2008,FL,McCain
Obama,Other,Columbia,18670,9171,374,"(168.7, 3.4, 82.9)",#a80352,2008,FL,McCain
Obama,Other,DeSoto,5632,4383,149,"(141.3, 3.7, 110.0)",#8d036e,2008,FL,McCain
Obama,Other,Dixie,5194,1925,174,"(181.6, 6.1, 67.3)",#b50643,2008,FL,McCain
Obama,Other,Duval,210537,202618,3538,"(128.8, 2.2, 124.0)",#80027c,2008,FL,McCain
Obama,Other,Escambia,91411,61572,1891,"(150.5, 3.1, 101.4)",#960365,2008,FL,McCain
Obama,Other,Flagler,23951,24726,540,"(124.1, 2.8, 128.1)",#7c0280,2008,FL,McCain
Obama,Other,Franklin,3818,2134,97,"(161.0, 4.1, 90.0)",#a1045a,2008,FL,McCain
Obama,Other,Gadsden,6811,15582,145,"(77.1, 1.6, 176.3)",#4d01b0,2008,FL,McCain
Obama,Other,Gilchrist,5656,1996,167,"(184.5, 5.4, 65.1)",#b80541,2008,FL,McCain
Obama,Other,Glades,2533,1674,54,"(151.6, 3.2, 100.2)",#970364,2008,FL,McCain
Obama,Other,Gulf,4980,2149,89,"(175.9, 3.1, 75.9)",#af034b,2008,FL,McCain
Obama,Other,Hamilton,3179,2364,53,"(144.9, 2.4, 107.7)",#90026b,2008,FL,McCain
Obama,Other,Hardee,4763,2568,111,"(163.2, 3.8, 88.0)",#a30358,2008,FL,McCain
Obama,Other,Hendry,5780,4998,139,"(135.0, 3.2, 116.7)",#870374,2008,FL,McCain
Obama,Other,Hernando,45021,41886,1350,"(130.1, 3.9, 121.0)",#820379,2008,FL,McCain
Obama,Other,Highlands,26221,18135,566,"(148.8, 3.2, 102.9)",#940366,2008,FL,McCain
Obama,Other,Hillsborough,236355,272963,5183,"(117.1, 2.6, 135.3)",#750287,2008,FL,McCain
Obama,Other,Holmes,7033,1446,137,"(208.1, 4.1, 42.8)",#d0042a,2008,FL,McCain
Obama,Other,Indian River,40176,29710,916,"(144.7, 3.3, 107.0)",#90036b,2008,FL,McCain
Obama,Other,Jackson,13717,7671,225,"(161.8, 2.7, 90.5)",#a1025a,2008,FL,McCain
Obama,Other,Jefferson,3797,4088,93,"(121.4, 3.0, 130.7)",#790382,2008,FL,McCain
Obama,Other,Lafayette,2679,642,56,"(202.3, 4.2, 48.5)",#ca0430,2008,FL,McCain
Obama,Other,Lake,82802,62948,1621,"(143.3, 2.8, 108.9)",#8f026c,2008,FL,McCain
Obama,Other,Lee,147608,119701,2668,"(139.4, 2.5, 113.1)",#8b0271,2008,FL,McCain
Obama,Other,Leon,55705,91747,1483,"(95.4, 2.5, 157.1)",#5f029d,2008,FL,McCain
Obama,Other,Levy,11754,6711,324,"(159.5, 4.4, 91.1)",#9f045b,2008,FL,McCain
Obama,Other,Liberty,2339,895,52,"(181.5, 4.0, 69.5)",#b50445,2008,FL,McCain
Obama,Other,Madison,4544,4270,93,"(130.1, 2.7, 122.2)",#82027a,2008,FL,McCain
Obama,Other,Manatee,80721,70034,1712,"(135.0, 2.9, 117.1)",#870275,2008,FL,McCain
Obama,Other,Marion,89628,70839,2075,"(140.6, 3.3, 111.1)",#8c036f,2008,FL,McCain
Obama,Other,Martin,44143,33508,871,"(143.4, 2.8, 108.8)",#8f026c,2008,FL,McCain
Obama,Other,Miami-Dade,360551,499831,4254,"(106.3, 1.3, 147.4)",#6a0193,2008,FL,McCain
Obama,Other,Monroe,18933,20907,563,"(119.5, 3.6, 132.0)",#770384,2008,FL,McCain
Obama,Other,Nassau,27403,10618,371,"(182.0, 2.5, 70.5)",#b60246,2008,FL,McCain
Obama,Other,Okaloosa,68789,25872,1120,"(183.1, 3.0, 68.9)",#b70344,2008,FL,McCain
Obama,Other,Okeechobee,7561,5108,170,"(150.2, 3.4, 101.5)",#960365,2008,FL,McCain
Obama,Other,Orange,186832,273009,3198,"(102.9, 1.8, 150.3)",#660196,2008,FL,McCain
Obama,Other,Osceola,40086,59962,877,"(101.3, 2.2, 151.5)",#650297,2008,FL,McCain
Obama,Other,Palm Beach,226037,361271,4128,"(97.5, 1.8, 155.8)",#61019b,2008,FL,McCain
Obama,Other,Pasco,110104,102417,3068,"(130.2, 3.6, 121.1)",#820379,2008,FL,McCain
Obama,Other,Pinellas,210066,248299,6787,"(115.2, 3.7, 136.1)",#730388,2008,FL,McCain
Obama,Other,Polk,128878,113865,2961,"(133.8, 3.1, 118.2)",#850376,2008,FL,McCain
Obama,Other,Putnam,19637,13236,406,"(150.5, 3.1, 101.4)",#960365,2008,FL,McCain
Obama,Other,Santa Rosa,55972,19470,935,"(186.9, 3.1, 65.0)",#ba0341,2008,FL,McCain
Obama,Other,Sarasota,102897,102686,2422,"(126.1, 3.0, 125.9)",#7e037d,2008,FL,McCain
Obama,Other,Seminole,105070,99335,2021,"(129.8, 2.5, 122.7)",#81027a,2008,FL,McCain
Obama,Other,St. Johns,69222,35791,1068,"(166.4, 2.6, 86.0)",#a60256,2008,FL,McCain
Obama,Other,St. Lucie,52512,67125,1337,"(110.7, 2.8, 141.5)",#6e028d,2008,FL,McCain
Obama,Other,Sumter,30866,17655,462,"(160.7, 2.4, 91.9)",#a0025b,2008,FL,McCain
Obama,Other,Suwannee,12534,4916,261,"(180.5, 3.8, 70.8)",#b40346,2008,FL,McCain
Obama,Other,Taylor,6457,2803,127,"(175.4, 3.4, 76.1)",#af034c,2008,FL,McCain
Obama,Other,Union,3940,1300,70,"(189.2, 3.4, 62.4)",#bd033e,2008,FL,McCain
Obama,Other,Volusia,113938,127795,3122,"(118.7, 3.3, 133.1)",#760385,2008,FL,McCain
Obama,Other,Wakulla,8877,5311,188,"(157.5, 3.3, 94.2)",#9d035e,2008,FL,McCain
Obama,Other,Walton,19561,7174,404,"(183.8, 3.8, 67.4)",#b70343,2008,FL,McCain
Obama,Other,Washington,8178,2863,126,"(186.7, 2.9, 65.4)",#ba0241,2008,FL,McCain
Obama,Other,Appling,5085,1846,71,"(185.2, 2.6, 67.2)",#b90243,2008,GA,McCain
Obama,Other,Atkinson,1941,938,28,"(170.3, 2.5, 82.3)",#aa0252,2008,GA,McCain
Obama,Other,Bacon,3089,817,36,"(199.8, 2.3, 52.9)",#c70234,2008,GA,McCain
Obama,Other,Baker,828,846,15,"(125.0, 2.3, 127.7)",#7d027f,2008,GA,McCain
Obama,Other,Baldwin,7823,8587,154,"(120.4, 2.4, 132.2)",#780284,2008,GA,McCain
Obama,Other,Banks,5120,1027,102,"(208.9, 4.2, 41.9)",#d00429,2008,GA,McCain
Obama,Other,Barrow,17625,6657,351,"(182.5, 3.6, 68.9)",#b60344,2008,GA,McCain
Obama,Other,Bartow,25976,9662,537,"(183.1, 3.8, 68.1)",#b70344,2008,GA,McCain
Obama,Other,Ben Hill,3417,2590,45,"(144.0, 1.9, 109.1)",#90016d,2008,GA,McCain
Obama,Other,Berrien,4901,1471,81,"(193.7, 3.2, 58.1)",#c1033a,2008,GA,McCain
Obama,Other,Bibb,27037,38987,424,"(103.8, 1.6, 149.6)",#670195,2008,GA,McCain
Obama,Other,Bleckley,3657,1380,47,"(183.4, 2.4, 69.2)",#b70245,2008,GA,McCain
Obama,Other,Brantley,5080,1119,89,"(206.0, 3.6, 45.4)",#ce032d,2008,GA,McCain
Obama,Other,Brooks,3507,2669,29,"(144.1, 1.2, 109.7)",#90016d,2008,GA,McCain
Obama,Other,Bryan,9112,3636,119,"(180.6, 2.4, 72.1)",#b40248,2008,GA,McCain
Obama,Other,Bulloch,14174,9586,216,"(150.7, 2.3, 102.0)",#960266,2008,GA,McCain
Obama,Other,Burke,4344,5233,60,"(114.9, 1.6, 138.5)",#72018a,2008,GA,McCain
Obama,Other,Butts,5947,3065,92,"(166.6, 2.6, 85.8)",#a60255,2008,GA,McCain
Obama,Other,Calhoun,862,1342,8,"(99.4, 0.9, 154.7)",#63009a,2008,GA,McCain
Obama,Other,Camden,10502,6482,124,"(156.5, 1.8, 96.6)",#9c0160,2008,GA,McCain
Obama,Other,Candler,2286,1209,27,"(165.5, 2.0, 87.5)",#a50257,2008,GA,McCain
Obama,Other,Carroll,28661,14334,588,"(167.7, 3.4, 83.9)",#a70353,2008,GA,McCain
Obama,Other,Catoosa,18218,6025,362,"(188.8, 3.8, 62.4)",#bc033e,2008,GA,McCain
Obama,Other,Charlton,2466,1197,34,"(170.1, 2.3, 82.6)",#aa0252,2008,GA,McCain
Obama,Other,Chatham,46829,62755,858,"(108.1, 2.0, 144.9)",#6c0290,2008,GA,McCain
Obama,Other,Chattahoochee,811,830,15,"(124.9, 2.3, 127.8)",#7c027f,2008,GA,McCain
Obama,Other,Chattooga,5572,2596,169,"(170.4, 5.2, 79.4)",#aa054f,2008,GA,McCain
Obama,Other,Cherokee,70279,22350,1344,"(190.7, 3.6, 60.6)",#be033c,2008,GA,McCain
Obama,Other,Clarke,15333,29591,742,"(85.6, 4.1, 165.2)",#5504a5,2008,GA,McCain
Obama,Other,Clay,558,879,3,"(98.8, 0.5, 155.7)",#62009b,2008,GA,McCain
Obama,Other,Clayton,16506,82527,481,"(42.3, 1.2, 211.5)",#2a01d3,2008,GA,McCain
Obama,Other,Clinch,1678,989,35,"(158.4, 3.3, 93.3)",#9e035d,2008,GA,McCain
Obama,Other,Cobb,170957,141216,3951,"(137.9, 3.2, 113.9)",#890371,2008,GA,McCain
Obama,Other,Coffee,8872,4811,75,"(164.4, 1.4, 89.2)",#a40159,2008,GA,McCain
Obama,Other,Colquitt,9185,4139,130,"(174.1, 2.5, 78.4)",#ae024e,2008,GA,McCain
Obama,Other,Columbia,39322,15703,441,"(180.8, 2.0, 72.2)",#b40248,2008,GA,McCain
Obama,Other,Cook,3782,2075,52,"(163.2, 2.2, 89.5)",#a30259,2008,GA,McCain
Obama,Other,Coweta,37571,15521,543,"(178.6, 2.6, 73.8)",#b20249,2008,GA,McCain
Obama,Other,Crawford,3358,1832,58,"(163.2, 2.8, 89.0)",#a30259,2008,GA,McCain
Obama,Other,Crisp,4424,3085,45,"(149.3, 1.5, 104.1)",#950168,2008,GA,McCain
Obama,Other,Dade,4703,1612,127,"(186.2, 5.0, 63.8)",#ba053f,2008,GA,McCain
Obama,Other,Dawson,8242,1632,112,"(210.5, 2.9, 41.7)",#d20229,2008,GA,McCain
Obama,Other,DeKalb,65581,254594,2671,"(51.8, 2.1, 201.1)",#3302c9,2008,GA,McCain
Obama,Other,Decatur,5890,4424,71,"(144.6, 1.7, 108.6)",#90016c,2008,GA,McCain
Obama,Other,Dodge,5543,2595,86,"(171.9, 2.7, 80.5)",#ab0250,2008,GA,McCain
Obama,Other,Dooly,1991,2138,32,"(122.0, 2.0, 131.0)",#7a0283,2008,GA,McCain
Obama,Other,Dougherty,12547,26135,204,"(82.3, 1.3, 171.4)",#5201ab,2008,GA,McCain
Obama,Other,Douglas,26812,27825,560,"(123.9, 2.6, 128.5)",#7b0280,2008,GA,McCain
Obama,Other,Early,2711,2603,29,"(129.4, 1.4, 124.2)",#81017c,2008,GA,McCain
Obama,Other,Echols,981,201,6,"(210.6, 1.3, 43.1)",#d2012b,2008,GA,McCain
Obama,Other,Effingham,15230,4936,175,"(190.9, 2.2, 61.9)",#be023d,2008,GA,McCain
Obama,Other,Elbert,4868,3366,98,"(149.0, 3.0, 103.0)",#950367,2008,GA,McCain
Obama,Other,Emanuel,5110,3068,74,"(157.9, 2.3, 94.8)",#9d025e,2008,GA,McCain
Obama,Other,Evans,2462,1374,20,"(162.8, 1.3, 90.9)",#a2015a,2008,GA,McCain
Obama,Other,Fannin,7807,2611,225,"(187.1, 5.4, 62.6)",#bb053e,2008,GA,McCain
Obama,Other,Fayette,38501,20313,627,"(165.2, 2.7, 87.1)",#a50257,2008,GA,McCain
Obama,Other,Floyd,23132,10691,499,"(171.9, 3.7, 79.4)",#ab034f,2008,GA,McCain
Obama,Other,Forsyth,59166,15406,931,"(199.8, 3.1, 52.0)",#c70334,2008,GA,McCain
Obama,Other,Franklin,6069,1914,120,"(191.0, 3.8, 60.2)",#bf033c,2008,GA,McCain
Obama,Other,Fulton,130136,272000,3489,"(81.8, 2.2, 171.0)",#5102ab,2008,GA,McCain
Obama,Other,Gilmer,8408,2614,164,"(191.7, 3.7, 59.6)",#bf033b,2008,GA,McCain
Obama,Other,Glascock,1202,210,16,"(214.6, 2.9, 37.5)",#d60225,2008,GA,McCain
Obama,Other,Glynn,20479,12676,248,"(156.3, 1.9, 96.8)",#9c0160,2008,GA,McCain
Obama,Other,Gordon,13113,4268,274,"(189.4, 4.0, 61.6)",#bd043d,2008,GA,McCain
Obama,Other,Grady,5775,3539,57,"(157.1, 1.6, 96.3)",#9d0160,2008,GA,McCain
Obama,Other,Greene,4532,3339,50,"(145.9, 1.6, 107.5)",#91016b,2008,GA,McCain
Obama,Other,Gwinnett,158746,129025,3167,"(139.1, 2.8, 113.1)",#8b0271,2008,GA,McCain
Obama,Other,Habersham,11766,2900,193,"(201.9, 3.3, 49.8)",#c90331,2008,GA,McCain
Obama,Other,Hall,44962,14457,711,"(190.7, 3.0, 61.3)",#be033d,2008,GA,McCain
Obama,Other,Hancock,795,3535,18,"(46.6, 1.1, 207.3)",#2e01cf,2008,GA,McCain
Obama,Other,Haralson,8658,2248,224,"(198.4, 5.1, 51.5)",#c60533,2008,GA,McCain
Obama,Other,Harris,10648,4184,113,"(181.7, 1.9, 71.4)",#b50147,2008,GA,McCain
Obama,Other,Hart,6537,3365,122,"(166.3, 3.1, 85.6)",#a60355,2008,GA,McCain
Obama,Other,Heard,3133,1042,56,"(188.8, 3.4, 62.8)",#bc033e,2008,GA,McCain
Obama,Other,Henry,47157,40567,762,"(135.9, 2.2, 116.9)",#870274,2008,GA,McCain
Obama,Other,Houston,33392,22094,548,"(152.0, 2.5, 100.5)",#980264,2008,GA,McCain
Obama,Other,Irwin,2605,1197,38,"(173.0, 2.5, 79.5)",#ad024f,2008,GA,McCain
Obama,Other,Jackson,17776,4950,290,"(196.9, 3.2, 54.8)",#c40336,2008,GA,McCain
Obama,Other,Jasper,3916,1935,60,"(168.9, 2.6, 83.5)",#a80253,2008,GA,McCain
Obama,Other,Jeff Davis,3867,1356,63,"(186.5, 3.0, 65.4)",#ba0341,2008,GA,McCain
Obama,Other,Jefferson,3061,4149,25,"(107.9, 0.9, 146.2)",#6b0092,2008,GA,McCain
Obama,Other,Jenkins,1936,1482,24,"(143.4, 1.8, 109.8)",#8f016d,2008,GA,McCain
Obama,Other,Johnson,2426,1198,26,"(169.5, 1.8, 83.7)",#a90153,2008,GA,McCain
Obama,Other,Jones,7782,4572,106,"(159.3, 2.2, 93.6)",#9f025d,2008,GA,McCain
Obama,Other,Lamar,4873,2752,80,"(161.3, 2.6, 91.1)",#a1025b,2008,GA,McCain
Obama,Other,Lanier,1787,1062,31,"(158.2, 2.7, 94.0)",#9e025e,2008,GA,McCain
Obama,Other,Laurens,12052,7769,142,"(153.9, 1.8, 99.2)",#990163,2008,GA,McCain
Obama,Other,Lee,9925,3100,87,"(193.0, 1.7, 60.3)",#c1013c,2008,GA,McCain
Obama,Other,Liberty,5828,10474,98,"(90.6, 1.5, 162.9)",#5a01a2,2008,GA,McCain
Obama,Other,Lincoln,2731,1650,43,"(157.4, 2.5, 95.1)",#9d025f,2008,GA,McCain
Obama,Other,Long,2119,1288,53,"(156.2, 3.9, 94.9)",#9c035e,2008,GA,McCain
Obama,Other,Lowndes,21269,17597,384,"(138.2, 2.5, 114.3)",#8a0272,2008,GA,McCain
Obama,Other,Lumpkin,8326,2586,196,"(191.1, 4.5, 59.4)",#bf043b,2008,GA,McCain
Obama,Other,Macon,1712,3251,21,"(87.6, 1.1, 166.3)",#5701a6,2008,GA,McCain
Obama,Other,Madison,8226,2965,174,"(184.6, 3.9, 66.5)",#b80342,2008,GA,McCain
Obama,Other,Marion,1772,1381,35,"(141.7, 2.8, 110.5)",#8d026e,2008,GA,McCain
Obama,Other,McDuffie,5400,3989,66,"(145.6, 1.8, 107.6)",#91016b,2008,GA,McCain
Obama,Other,McIntosh,3282,2905,49,"(134.2, 2.0, 118.8)",#860276,2008,GA,McCain
Obama,Other,Meriwether,4982,4465,71,"(133.5, 1.9, 119.6)",#850177,2008,GA,McCain
Obama,Other,Miller,1899,818,23,"(176.7, 2.1, 76.1)",#b0024c,2008,GA,McCain
Obama,Other,Mitchell,4201,3872,59,"(131.7, 1.9, 121.4)",#830179,2008,GA,McCain
Obama,Other,Monroe,7933,4106,108,"(166.5, 2.3, 86.2)",#a60256,2008,GA,McCain
Obama,Other,Montgomery,2521,1045,27,"(178.9, 1.9, 74.2)",#b2014a,2008,GA,McCain
Obama,Other,Morgan,5987,3091,87,"(166.6, 2.4, 86.0)",#a60256,2008,GA,McCain
Obama,Other,Murray,8180,3026,241,"(182.2, 5.4, 67.4)",#b60543,2008,GA,McCain
Obama,Other,Muscogee,29568,44158,436,"(101.7, 1.5, 151.8)",#650197,2008,GA,McCain
Obama,Other,Newton,20337,20827,318,"(125.0, 2.0, 128.0)",#7d0280,2008,GA,McCain
Obama,Other,Oconee,12120,4825,229,"(180.0, 3.4, 71.6)",#b40347,2008,GA,McCain
Obama,Other,Oglethorpe,4144,2232,87,"(163.5, 3.4, 88.1)",#a30358,2008,GA,McCain
Obama,Other,Paulding,39192,17229,655,"(175.1, 2.9, 77.0)",#af024d,2008,GA,McCain
Obama,Other,Peach,5173,5927,96,"(117.8, 2.2, 135.0)",#750287,2008,GA,McCain
Obama,Other,Pickens,10004,2595,214,"(199.1, 4.3, 51.6)",#c70433,2008,GA,McCain
Obama,Other,Pierce,5500,1253,44,"(206.3, 1.7, 47.0)",#ce012f,2008,GA,McCain
Obama,Other,Pike,6547,1575,99,"(203.1, 3.1, 48.9)",#cb0330,2008,GA,McCain
Obama,Other,Polk,9850,4052,251,"(177.5, 4.5, 73.0)",#b10449,2008,GA,McCain
Obama,Other,Pulaski,2553,1377,32,"(164.3, 2.1, 88.6)",#a40258,2008,GA,McCain
Obama,Other,Putnam,5966,3102,71,"(166.5, 2.0, 86.6)",#a60256,2008,GA,McCain
Obama,Other,Quitman,509,597,10,"(116.3, 2.3, 136.4)",#740288,2008,GA,McCain
Obama,Other,Rabun,5487,2001,145,"(183.3, 4.8, 66.8)",#b70442,2008,GA,McCain
Obama,Other,Randolph,1370,1833,14,"(108.6, 1.1, 145.3)",#6c0191,2008,GA,McCain
Obama,Other,Richmond,26842,52100,480,"(86.2, 1.5, 167.3)",#5601a7,2008,GA,McCain
Obama,Other,Rockdale,16921,20526,337,"(114.2, 2.3, 138.5)",#72028a,2008,GA,McCain
Obama,Other,Schley,1252,479,8,"(183.6, 1.2, 70.2)",#b70146,2008,GA,McCain
Obama,Other,Screven,3423,3024,40,"(134.6, 1.6, 118.9)",#860176,2008,GA,McCain
Obama,Other,Seminole,2315,1660,32,"(147.3, 2.0, 105.6)",#930269,2008,GA,McCain
Obama,Other,Spalding,14885,10141,269,"(150.1, 2.7, 102.2)",#960266,2008,GA,McCain
Obama,Other,Stephens,7689,2705,158,"(185.8, 3.8, 65.4)",#b90341,2008,GA,McCain
Obama,Other,Stewart,783,1305,21,"(94.7, 2.5, 157.8)",#5e029d,2008,GA,McCain
Obama,Other,Sumter,5717,6454,84,"(119.0, 1.7, 134.3)",#770186,2008,GA,McCain
Obama,Other,Talbot,1301,2369,31,"(89.6, 2.1, 163.2)",#5902a3,2008,GA,McCain
Obama,Other,Taliaferro,339,643,8,"(87.3, 2.1, 165.6)",#5702a5,2008,GA,McCain
Obama,Other,Tattnall,4730,1932,64,"(179.3, 2.4, 73.2)",#b30249,2008,GA,McCain
Obama,Other,Taylor,2021,1536,30,"(143.7, 2.1, 109.2)",#8f026d,2008,GA,McCain
Obama,Other,Telfair,2486,1862,28,"(144.9, 1.6, 108.5)",#90016c,2008,GA,McCain
Obama,Other,Terrell,1890,2501,30,"(109.0, 1.7, 144.3)",#6d0190,2008,GA,McCain
Obama,Other,Thomas,10642,7720,132,"(146.7, 1.8, 106.4)",#92016a,2008,GA,McCain
Obama,Other,Tift,9431,4749,89,"(168.5, 1.6, 84.9)",#a80154,2008,GA,McCain
Obama,Other,Toombs,6658,2964,82,"(175.0, 2.2, 77.9)",#af024d,2008,GA,McCain
Obama,Other,Towns,4292,1391,81,"(189.9, 3.6, 61.5)",#bd033d,2008,GA,McCain
Obama,Other,Treutlen,1826,1112,24,"(157.2, 2.1, 95.7)",#9d025f,2008,GA,McCain
Obama,Other,Troup,15391,10455,222,"(150.6, 2.2, 102.3)",#960266,2008,GA,McCain
Obama,Other,Turner,2096,1427,33,"(150.3, 2.4, 102.3)",#960266,2008,GA,McCain
Obama,Other,Twiggs,2087,2402,33,"(117.7, 1.9, 135.5)",#750187,2008,GA,McCain
Obama,Other,Union,8013,2486,191,"(191.1, 4.6, 59.3)",#bf043b,2008,GA,McCain
Obama,Other,Upson,7291,4061,82,"(162.6, 1.8, 90.6)",#a2015a,2008,GA,McCain
Obama,Other,Walker,17110,6095,449,"(184.5, 4.8, 65.7)",#b80441,2008,GA,McCain
Obama,Other,Walton,27253,8469,357,"(192.6, 2.5, 59.9)",#c0023b,2008,GA,McCain
Obama,Other,Ware,8311,4034,91,"(170.4, 1.9, 82.7)",#aa0152,2008,GA,McCain
Obama,Other,Warren,1087,1554,21,"(104.1, 2.0, 148.9)",#680294,2008,GA,McCain
Obama,Other,Washington,4216,4607,55,"(121.1, 1.6, 132.3)",#790184,2008,GA,McCain
Obama,Other,Wayne,7601,2858,116,"(183.3, 2.8, 68.9)",#b70244,2008,GA,McCain
Obama,Other,Webster,588,515,8,"(135.0, 1.8, 118.2)",#870176,2008,GA,McCain
Obama,Other,Wheeler,1408,794,12,"(162.2, 1.4, 91.4)",#a2015b,2008,GA,McCain
Obama,Other,White,8467,2174,158,"(199.9, 3.7, 51.3)",#c70333,2008,GA,McCain
Obama,Other,Whitfield,19230,8167,394,"(176.4, 3.6, 74.9)",#b0034a,2008,GA,McCain
Obama,Other,Wilcox,2159,978,27,"(174.0, 2.2, 78.8)",#ae024e,2008,GA,McCain
Obama,Other,Wilkes,2705,2315,40,"(136.3, 2.0, 116.7)",#880274,2008,GA,McCain
Obama,Other,Wilkinson,2349,2298,31,"(128.0, 1.7, 125.3)",#80017d,2008,GA,McCain
Obama,Other,Worth,5780,2542,60,"(175.8, 1.8, 77.3)",#af014d,2008,GA,McCain
Obama,Other,Hawaii,14866,50819,1231,"(56.7, 4.7, 193.7)",#3804c1,2008,HI,McCain
Obama,Other,Honolulu,88164,214239,4410,"(73.3, 3.7, 178.1)",#4903b2,2008,HI,McCain
